UserID,Age,Gender,Education,Preferred Industry,career_label,Writing,Finance,Programming,Engineering,Healthcare,Design,Marketing,Technology,Entertainment,Sports,Arts
7396,33,2,0,4,Mechanical Engineer,0,0,0,1,0,0,1,1,0,0,0
7397,48,0,0,5,Doctor,0,0,0,1,0,0,1,0,0,0,0
7398,42,0,0,2,Mechanical Engineer,0,0,1,0,0,1,1,0,1,0,0
7399,45,2,0,1,Artist,0,1,0,0,0,1,1,1,0,0,0
7400,43,1,0,2,Doctor,0,0,0,0,1,0,1,1,0,0,0
7401,40,1,0,5,Graphic Designer,1,0,0,0,0,0,0,0,1,0,1
7402,53,0,0,3,Financial Analyst,0,0,0,0,0,0,0,1,0,0,0
7403,56,1,0,1,Graphic Designer,0,0,1,0,0,0,0,1,0,0,0
7404,46,0,0,4,Marketing Manager,0,0,0,0,0,0,1,1,0,1,0
7405,18,2,0,0,Doctor,1,0,0,0,0,1,0,1,0,1,0
7406,45,0,0,2,Graphic Designer,0,0,1,1,0,1,0,0,1,0,0
7407,57,2,0,3,Mechanical Engineer,0,0,1,0,0,0,0,0,0,1,1
7408,18,2,0,5,Graphic Designer,1,0,0,1,0,1,0,0,0,0,1
7409,52,1,0,6,Software Engineer,1,0,0,0,0,0,0,1,0,0,0
7410,53,1,0,6,Data Scientist,0,0,0,1,0,0,1,0,0,1,0
7411,34,1,0,6,Mechanical Engineer,0,0,1,0,0,0,0,0,0,0,1
7412,44,1,0,6,Sports Coach,0,0,1,0,0,0,0,0,0,0,1
7413,21,0,0,4,Artist,0,0,1,0,1,0,0,1,0,0,0
7414,36,2,0,0,Doctor,1,0,1,0,1,0,0,0,0,0,0
7415,35,1,0,4,Teacher,0,1,0,0,1,0,0,0,1,0,0
7416,49,2,1,5,Marketing Manager,1,0,0,0,0,0,0,0,0,0,0
7417,45,0,0,4,Software Engineer,0,1,0,0,1,0,0,0,0,0,1
7418,58,0,0,0,Marketing Manager,1,0,0,0,0,0,0,1,1,0,0
7419,22,0,0,5,Data Scientist,0,0,0,0,0,0,1,0,1,1,0
7420,45,0,1,3,Marketing Manager,0,1,0,0,0,0,0,0,1,0,0
7421,37,2,0,5,Mechanical Engineer,0,1,0,0,0,0,0,0,0,1,1
7422,27,1,0,2,Software Engineer,0,0,0,0,0,1,1,1,0,0,0
7423,59,1,0,1,Teacher,1,0,0,0,0,0,1,1,0,0,0
7424,29,2,0,2,Mechanical Engineer,1,0,0,1,0,1,0,0,0,0,0
7425,20,1,1,1,Financial Analyst,1,0,0,0,0,1,0,0,0,0,0
7426,31,1,0,5,Sports Coach,0,0,1,1,0,0,0,0,0,0,0
7427,18,2,1,6,Graphic Designer,1,0,0,0,0,0,0,1,0,0,0
7428,18,0,0,2,Doctor,0,1,0,0,0,0,0,0,0,0,1
7429,33,2,1,5,Doctor,0,0,0,0,0,1,1,0,0,0,0
7430,51,1,1,0,Software Engineer,0,0,0,0,0,1,0,0,0,1,0
7431,28,2,0,3,Software Engineer,0,0,0,1,0,1,0,1,0,0,0
7432,48,2,0,2,Sports Coach,1,1,0,0,0,0,0,0,0,0,1
7433,45,1,0,5,Marketing Manager,0,0,0,1,1,0,1,0,0,0,0
7434,29,0,0,5,Artist,0,0,1,0,1,0,0,0,0,0,0
7435,58,1,0,5,Financial Analyst,0,0,0,0,0,0,1,0,1,0,0
7436,48,1,1,2,Mechanical Engineer,0,0,0,0,0,0,1,0,0,0,0
7437,36,1,0,3,Marketing Manager,1,0,1,0,1,0,0,0,0,0,1
7438,39,0,1,2,Data Scientist,1,0,0,0,0,1,0,0,0,0,0
7439,59,0,0,0,Teacher,0,0,1,0,0,0,0,0,0,1,0
7440,33,0,0,6,Sports Coach,0,0,0,0,0,1,0,0,0,0,1
7441,29,1,0,6,Sports Coach,0,0,1,1,0,0,1,0,0,0,1
7442,37,2,0,2,Teacher,0,0,1,0,1,0,1,1,0,0,0
7443,33,1,0,6,Artist,1,0,0,0,0,0,0,1,0,1,0
7444,31,1,0,5,Teacher,1,0,1,1,0,0,0,0,0,0,0
7445,48,1,1,2,Mechanical Engineer,0,1,0,0,0,0,0,0,0,1,0
7446,55,1,0,2,Data Scientist,0,0,1,1,0,0,1,0,1,0,0
7447,31,0,0,1,Mechanical Engineer,0,0,0,0,0,1,1,0,0,0,1
7448,30,0,0,3,Software Engineer,0,0,0,0,0,0,0,0,1,0,0
7449,49,1,1,1,Sports Coach,0,1,0,0,0,0,0,0,0,0,0
7450,53,0,0,3,Artist,1,1,0,1,0,0,0,0,0,0,0
7451,52,1,0,3,Graphic Designer,0,1,1,1,1,0,0,0,0,0,0
7452,49,1,0,6,Artist,0,0,0,0,0,1,1,0,0,1,1
7453,43,1,0,0,Marketing Manager,0,0,0,0,0,1,1,0,0,0,1
7454,34,0,0,5,Software Engineer,1,1,0,0,0,0,0,0,1,0,1
7455,43,0,0,5,Artist,1,0,0,1,0,0,1,1,0,0,0
7456,19,0,0,2,Artist,1,0,0,0,0,0,0,1,0,1,0
7457,26,2,0,3,Software Engineer,0,1,1,0,0,1,0,0,0,0,1
7458,24,1,0,5,Teacher,0,1,0,1,0,1,1,0,0,0,1
7459,38,1,0,4,Doctor,1,0,0,0,0,0,0,0,0,0,1
7460,36,2,0,3,Marketing Manager,0,0,1,0,0,0,0,0,1,0,0
7461,46,2,1,5,Data Scientist,0,0,0,1,0,1,0,0,0,0,0
7462,53,2,0,2,Teacher,1,0,0,0,0,0,0,0,0,1,1
7463,33,2,0,5,Artist,1,0,1,0,0,0,0,0,0,1,0
7464,38,0,1,5,Sports Coach,0,1,0,0,0,0,0,0,0,0,0
7465,58,0,0,0,Graphic Designer,1,0,0,0,0,1,1,0,0,0,1
7466,38,0,0,6,Financial Analyst,0,1,0,0,0,0,0,0,1,0,0
7467,51,2,0,1,Graphic Designer,0,1,1,0,1,0,0,0,0,1,0
7468,54,2,0,1,Artist,0,0,0,0,0,0,0,0,1,0,1
7469,32,0,1,5,Doctor,0,1,0,0,0,1,0,0,0,0,1
7470,50,2,1,2,Marketing Manager,1,0,0,0,0,1,0,0,0,0,1
7471,34,2,0,5,Artist,1,0,0,0,0,0,1,1,0,0,1
7472,44,1,0,5,Software Engineer,0,0,1,1,0,0,0,0,1,0,0
7473,19,1,0,0,Doctor,0,1,1,0,0,0,0,1,0,0,0
7474,29,2,0,2,Graphic Designer,0,0,0,0,0,1,1,1,0,0,0
7475,46,0,1,5,Artist,1,0,0,1,0,0,0,0,0,0,0
7476,59,0,0,6,Financial Analyst,0,0,1,1,0,0,0,0,0,0,1
7477,42,0,0,1,Mechanical Engineer,0,1,0,1,0,0,0,0,0,0,1
7478,33,1,0,3,Artist,1,0,0,0,0,0,0,1,0,0,0
7479,34,2,0,3,Artist,0,0,0,0,0,1,0,0,1,0,1
7480,30,1,0,4,Artist,1,0,1,0,0,0,0,1,0,0,0
7481,58,2,0,2,Mechanical Engineer,1,0,0,0,0,1,0,0,0,0,1
7482,32,1,1,6,Mechanical Engineer,0,1,0,0,0,0,0,0,0,0,0
7483,41,1,0,3,Marketing Manager,0,0,0,0,0,1,1,0,0,0,1
7484,29,1,1,5,Marketing Manager,1,0,0,0,1,0,0,0,0,0,0
7485,47,1,0,4,Data Scientist,0,1,0,1,0,0,0,0,0,0,0
7486,41,2,1,3,Software Engineer,0,0,0,0,0,1,0,0,0,1,0
7487,34,2,1,1,Mechanical Engineer,0,1,1,0,0,0,0,0,1,0,0
7488,32,2,0,1,Teacher,0,0,0,1,0,0,0,0,0,0,0
7489,23,2,0,0,Sports Coach,0,1,0,1,0,0,1,0,0,0,1
7490,37,1,0,2,Artist,1,0,0,0,1,0,0,0,0,0,1
7491,29,2,0,1,Data Scientist,0,1,0,0,1,0,0,1,0,0,0
7492,46,1,0,5,Data Scientist,1,0,0,0,0,0,0,0,1,0,1
7493,19,1,1,2,Marketing Manager,0,0,0,0,1,0,1,0,0,0,0
7494,22,1,0,3,Mechanical Engineer,0,0,1,0,0,1,1,0,0,0,1
7495,27,2,0,4,Teacher,0,1,0,0,0,1,0,0,0,1,0
7496,45,1,1,0,Software Engineer,0,0,1,0,1,0,1,0,0,0,0
7497,45,2,0,3,Doctor,0,0,0,1,0,1,1,0,1,0,0
7498,42,0,0,0,Data Scientist,0,0,0,0,1,1,0,0,0,0,0
7499,30,1,0,3,Graphic Designer,0,0,0,1,1,1,0,0,0,0,0
7500,23,2,0,3,Teacher,0,0,0,0,1,1,0,0,0,1,0
7501,47,2,0,5,Teacher,0,1,0,1,0,0,0,0,0,0,0
7502,37,0,1,6,Software Engineer,0,0,0,0,0,1,0,0,0,0,0
7503,52,2,0,5,Mechanical Engineer,0,0,1,0,0,0,0,0,1,0,1
7504,28,2,0,1,Graphic Designer,1,0,0,0,1,0,0,0,0,0,0
7505,23,0,0,4,Graphic Designer,0,1,0,1,0,0,1,0,0,1,0
7506,28,1,0,0,Sports Coach,0,0,0,0,0,1,1,0,1,0,0
7507,30,1,0,5,Artist,0,1,0,1,0,1,0,0,0,0,0
7508,58,2,0,2,Graphic Designer,0,0,1,0,0,0,0,1,0,1,0
7509,54,1,1,0,Financial Analyst,0,0,0,0,1,0,0,0,0,0,0
7510,49,2,0,2,Teacher,0,1,0,0,0,1,0,0,1,1,0
7511,44,1,0,0,Teacher,0,0,1,1,0,1,0,0,0,0,0
7512,32,2,0,0,Teacher,0,0,1,0,0,0,0,1,0,1,0
7513,59,1,0,4,Marketing Manager,0,0,0,0,0,0,1,0,0,0,1
7514,57,2,0,2,Sports Coach,1,0,0,1,0,0,0,0,1,0,0
7515,56,2,0,6,Marketing Manager,1,0,0,1,0,0,1,1,0,0,0
7516,45,0,0,5,Doctor,0,0,1,0,0,1,0,0,1,0,0
7517,20,1,0,6,Doctor,0,0,1,0,0,0,1,0,0,0,1
7518,50,0,0,0,Financial Analyst,0,0,0,0,0,1,1,0,1,0,0
7519,44,0,0,4,Data Scientist,1,0,0,0,0,0,0,0,0,1,0
7520,38,2,0,4,Teacher,0,1,0,0,0,0,0,1,1,0,0
7521,25,2,0,5,Doctor,0,0,0,1,0,0,0,1,0,0,0
7522,60,0,1,2,Sports Coach,0,1,0,0,0,0,0,1,0,0,0
7523,18,1,0,5,Mechanical Engineer,1,0,1,1,0,0,1,0,1,0,0
7524,18,2,0,5,Software Engineer,1,0,1,0,1,0,0,0,0,0,0
7525,42,1,0,0,Financial Analyst,0,0,0,0,0,1,0,0,0,1,0
7526,52,0,0,2,Doctor,0,1,0,0,0,0,1,0,1,0,0
7527,33,0,0,2,Data Scientist,1,0,0,0,0,0,0,0,1,0,0
7528,57,0,0,0,Financial Analyst,0,0,0,0,1,1,0,0,1,0,0
7529,44,1,0,2,Mechanical Engineer,0,0,0,0,0,0,0,0,1,1,0
7530,28,0,0,3,Sports Coach,0,0,1,0,0,1,1,1,0,0,0
7531,31,0,0,6,Artist,1,0,0,0,0,1,0,0,0,0,1
7532,60,2,1,1,Sports Coach,0,0,0,0,0,1,0,0,0,0,1
7533,55,2,0,0,Data Scientist,0,1,0,0,0,0,1,0,1,1,0
7534,49,1,0,3,Software Engineer,0,0,0,0,0,1,0,0,0,1,0
7535,48,2,0,4,Software Engineer,0,1,0,0,0,1,0,0,0,1,0
7536,52,1,0,2,Software Engineer,0,0,1,0,0,0,0,1,0,0,0
7537,30,1,0,0,Sports Coach,1,0,0,0,0,0,0,0,1,1,0
7538,31,1,1,6,Doctor,0,0,0,0,0,1,0,0,0,0,0
7539,19,2,1,0,Graphic Designer,0,0,1,1,0,0,1,0,0,0,0
7540,48,1,1,5,Software Engineer,1,0,1,1,0,0,0,0,0,0,0
7541,30,2,1,6,Graphic Designer,0,0,0,0,1,1,0,0,0,0,0
7542,20,0,0,1,Sports Coach,0,0,0,0,0,1,0,0,0,1,0
7543,30,0,0,0,Doctor,0,0,0,0,1,1,0,0,0,0,1
7544,28,1,0,5,Marketing Manager,0,0,1,1,0,1,0,0,0,1,0
7545,30,1,0,5,Sports Coach,0,0,1,0,1,0,0,0,0,0,0
7546,46,0,0,3,Data Scientist,0,0,0,0,0,1,0,1,1,0,0
7547,34,1,0,0,Artist,0,1,0,1,0,0,1,0,0,1,0
7548,41,0,1,0,Data Scientist,0,1,0,0,0,0,0,0,0,1,0
7549,19,0,1,1,Doctor,0,1,0,0,0,0,0,0,0,0,0
7550,56,0,0,1,Artist,1,0,1,0,0,0,0,0,0,1,0
7551,47,2,0,5,Artist,0,0,0,0,0,1,0,0,1,0,0
7552,39,0,1,1,Artist,0,1,0,0,0,0,0,0,0,1,0
7553,60,1,0,6,Teacher,0,0,0,0,0,1,0,1,0,1,0
7554,37,1,0,5,Doctor,0,0,0,0,1,1,0,0,0,0,0
7555,52,1,0,3,Sports Coach,0,0,1,0,1,0,0,0,0,0,0
7556,21,2,0,5,Mechanical Engineer,0,0,1,0,0,0,0,0,0,0,1
7557,25,1,0,0,Artist,0,0,0,1,0,1,1,0,0,1,0
7558,50,0,1,3,Artist,0,0,0,0,0,0,1,0,1,0,0
7559,48,2,1,3,Doctor,0,0,1,1,0,0,0,0,0,0,0
7560,26,2,1,2,Financial Analyst,0,0,0,0,0,0,0,0,0,1,0
7561,29,1,0,4,Data Scientist,1,0,0,0,0,0,1,1,0,0,0
7562,27,1,0,2,Graphic Designer,0,1,0,0,0,0,0,1,0,0,1
7563,51,0,0,3,Data Scientist,0,1,0,0,0,0,0,0,1,0,0
7564,60,0,1,6,Artist,1,0,0,0,0,0,1,0,0,0,0
7565,45,2,0,6,Artist,1,0,0,0,0,0,0,0,0,1,0
7566,38,2,0,4,Data Scientist,1,0,1,0,0,1,0,0,0,1,0
7567,32,2,1,6,Graphic Designer,0,0,0,0,0,0,1,0,0,0,0
7568,30,0,0,1,Sports Coach,0,1,0,0,0,0,1,1,0,0,0
7569,28,0,1,2,Software Engineer,1,1,0,0,0,0,0,0,0,0,1
7570,49,1,0,0,Graphic Designer,0,0,1,0,0,0,0,0,0,1,0
7571,58,1,0,1,Software Engineer,1,1,0,1,1,0,0,0,0,0,0
7572,37,1,0,1,Mechanical Engineer,0,0,0,0,0,1,0,0,0,1,0
7573,30,2,0,6,Doctor,0,1,1,0,0,0,1,1,0,0,0
7574,33,0,0,2,Teacher,1,0,0,0,0,1,0,0,1,1,0
7575,56,1,0,2,Sports Coach,0,1,0,1,0,0,0,0,0,0,0
7576,58,1,1,0,Software Engineer,0,0,0,0,0,1,0,0,0,0,0
7577,40,1,1,3,Software Engineer,0,0,0,0,0,0,1,0,1,0,0
7578,44,0,0,1,Artist,0,0,0,0,0,1,1,1,0,0,0
7579,28,0,0,2,Graphic Designer,0,1,0,0,0,0,1,1,1,0,0
7580,37,0,0,3,Graphic Designer,0,0,1,0,0,0,0,0,1,0,1
7581,50,1,1,4,Software Engineer,0,1,0,0,0,0,1,1,0,0,0
7582,56,0,0,2,Sports Coach,0,0,1,0,0,0,1,0,0,1,0
7583,35,1,0,0,Data Scientist,1,0,1,0,0,0,0,0,0,0,1
7584,41,2,0,5,Software Engineer,0,1,0,0,0,0,1,0,1,0,0
7585,44,1,0,2,Financial Analyst,0,0,0,1,0,1,1,0,1,0,0
7586,22,1,0,5,Artist,0,0,1,1,0,1,0,0,0,0,0
7587,57,0,1,3,Doctor,0,0,0,0,0,0,1,0,0,0,1
7588,39,0,0,6,Mechanical Engineer,0,0,1,0,1,1,0,0,0,0,0
7589,29,1,1,4,Doctor,0,0,1,0,0,0,0,0,0,0,0
7590,33,1,1,1,Doctor,0,1,0,0,0,0,0,0,0,0,0
7591,29,1,0,0,Financial Analyst,0,1,1,0,0,1,0,0,0,0,1
7592,48,1,0,5,Marketing Manager,0,0,0,1,0,0,0,0,0,0,1
7593,45,1,0,5,Financial Analyst,0,1,0,1,0,0,0,0,0,0,0
7594,20,0,0,5,Teacher,1,0,1,0,0,0,0,0,0,0,1
7595,54,2,1,4,Graphic Designer,0,0,0,0,0,1,0,0,0,0,0
7596,43,2,0,2,Teacher,0,0,0,0,1,1,0,0,0,0,1
7597,49,2,0,0,Marketing Manager,1,0,0,0,0,1,0,1,1,0,0
7598,34,2,0,1,Teacher,0,0,1,0,0,0,0,1,0,0,1
7599,33,0,0,2,Graphic Designer,0,0,0,0,0,1,1,0,0,1,0
7600,29,2,1,1,Data Scientist,0,0,0,0,0,1,1,0,0,0,0
7601,51,2,1,6,Teacher,0,1,0,0,1,1,0,0,0,0,0
7602,28,0,1,1,Doctor,0,0,1,1,0,0,0,0,0,0,0
7603,34,0,0,2,Marketing Manager,0,0,0,0,0,0,0,1,0,0,1
7604,34,0,0,4,Marketing Manager,0,1,0,0,0,0,0,0,0,1,0
7605,59,1,0,3,Mechanical Engineer,0,0,1,1,0,0,0,0,0,0,0
7606,51,2,0,2,Financial Analyst,1,1,0,0,0,0,0,1,0,0,1
7607,54,2,0,1,Graphic Designer,1,0,1,0,0,0,1,0,0,0,1
7608,42,2,0,5,Artist,0,1,0,0,1,0,0,0,0,0,0
7609,55,1,0,6,Graphic Designer,1,0,0,1,0,0,1,0,0,0,0
7610,33,1,0,0,Doctor,0,0,0,0,0,1,0,0,0,1,0
7611,42,0,0,1,Financial Analyst,0,1,0,0,0,0,0,0,1,0,0
7612,18,2,0,4,Doctor,1,0,1,1,0,1,0,0,0,1,0
7613,39,1,0,3,Sports Coach,0,0,0,1,0,0,0,0,0,0,0
7614,33,2,1,2,Financial Analyst,0,1,0,0,0,0,0,0,0,0,0
7615,33,1,0,6,Data Scientist,1,0,0,0,1,0,0,0,0,1,0
7616,56,2,0,0,Data Scientist,0,0,0,0,0,1,0,0,0,0,1
7617,45,0,0,5,Mechanical Engineer,0,1,1,0,0,0,0,0,1,0,0
7618,31,1,0,6,Teacher,0,0,1,1,0,0,1,0,0,1,0
7619,42,0,1,4,Teacher,0,0,0,0,0,0,0,0,0,0,0
7620,59,1,0,3,Financial Analyst,0,0,1,0,0,0,0,1,0,1,0
7621,20,2,0,0,Mechanical Engineer,0,1,1,0,1,1,0,0,0,0,1
7622,33,0,0,2,Doctor,0,1,0,0,0,0,0,0,1,0,0
7623,41,2,0,1,Artist,1,1,0,1,0,0,1,0,1,0,0
7624,33,1,0,0,Graphic Designer,0,0,0,0,0,1,0,0,0,0,1
7625,37,2,1,4,Marketing Manager,1,1,0,0,0,0,0,0,0,0,0
7626,46,0,0,0,Financial Analyst,1,1,0,0,0,0,0,0,1,0,1
7627,31,2,0,3,Sports Coach,0,0,0,0,0,0,1,1,1,0,0
7628,25,2,1,0,Teacher,1,0,1,0,0,0,0,0,0,0,0
7629,23,0,0,5,Mechanical Engineer,0,0,0,0,0,1,0,0,1,0,0
7630,52,0,0,3,Teacher,0,0,0,0,0,0,1,1,0,0,0
7631,51,0,0,4,Graphic Designer,0,0,1,0,0,1,0,0,0,1,0
7632,44,0,1,4,Software Engineer,0,0,1,0,0,0,1,0,0,0,1
7633,30,1,0,3,Software Engineer,0,0,0,0,0,1,0,1,1,0,0
7634,45,2,0,6,Artist,0,1,0,1,0,0,1,0,0,0,0
7635,41,0,0,5,Doctor,0,0,0,1,0,0,1,0,1,0,0
7636,37,2,0,4,Graphic Designer,0,1,0,0,0,0,0,1,0,0,0
7637,46,1,0,0,Marketing Manager,1,1,0,1,0,0,0,0,0,0,0
7638,29,1,1,0,Teacher,0,1,0,0,0,0,1,0,0,0,0
7639,28,2,0,2,Artist,0,0,1,0,0,0,0,1,0,0,0
7640,25,0,0,0,Software Engineer,0,0,1,0,0,1,0,1,0,0,0
7641,50,1,0,1,Graphic Designer,0,0,1,0,0,0,0,1,0,0,0
7642,18,2,0,5,Data Scientist,0,0,0,0,0,1,1,0,0,1,0
7643,32,2,0,6,Data Scientist,0,0,1,0,0,1,0,0,0,1,0
7644,58,1,0,5,Teacher,0,1,1,0,0,0,0,0,0,0,1
7645,42,0,0,0,Artist,1,0,0,0,0,0,1,1,0,0,0
7646,59,1,0,3,Data Scientist,0,0,0,0,1,1,0,0,1,0,0
7647,58,2,0,3,Artist,1,0,0,1,0,0,1,1,0,0,0
7648,43,0,0,1,Financial Analyst,0,1,0,0,1,0,0,0,0,0,0
7649,49,1,1,6,Financial Analyst,1,0,1,0,0,0,0,0,0,0,1
7650,31,0,0,0,Sports Coach,1,0,1,0,0,0,1,0,0,0,1
7651,41,0,0,0,Graphic Designer,0,0,0,0,0,0,0,0,0,0,1
7652,32,2,0,1,Financial Analyst,0,1,0,0,0,1,1,1,0,0,0
7653,18,2,1,5,Doctor,1,0,0,0,0,0,0,1,0,0,0
7654,52,0,0,6,Data Scientist,0,0,0,0,0,0,0,1,1,0,0
7655,55,2,0,5,Marketing Manager,0,0,0,0,0,0,0,0,0,1,0
7656,30,0,1,6,Financial Analyst,0,1,0,0,0,0,1,0,0,0,0
7657,57,0,0,0,Financial Analyst,0,0,0,0,0,1,1,0,1,1,0
7658,29,2,0,6,Graphic Designer,0,0,0,0,1,1,0,0,1,0,0
7659,58,2,0,5,Doctor,0,1,0,0,0,0,0,0,0,1,1
7660,22,2,0,3,Financial Analyst,0,0,0,1,0,0,0,0,0,0,0
7661,60,2,0,5,Data Scientist,0,0,0,0,0,0,0,0,1,0,0
7662,45,1,0,4,Graphic Designer,0,0,0,1,0,1,0,1,0,0,0
7663,41,1,0,5,Teacher,0,0,1,0,1,1,0,0,0,0,0
7664,34,2,1,6,Mechanical Engineer,0,0,0,0,0,1,0,0,1,0,0
7665,51,1,0,6,Mechanical Engineer,0,0,0,0,0,0,1,0,0,0,1
7666,45,0,0,4,Sports Coach,0,0,0,1,0,1,0,0,0,0,0
7667,45,1,1,5,Sports Coach,0,1,0,0,0,0,0,0,0,1,0
7668,56,2,0,1,Data Scientist,0,0,0,0,0,1,0,0,1,1,0
7669,57,0,0,3,Software Engineer,0,0,1,1,0,1,0,0,0,1,0
7670,47,1,0,6,Sports Coach,0,1,0,1,1,0,0,0,0,0,0
7671,41,2,0,4,Teacher,1,1,0,0,1,0,0,1,0,0,0
7672,32,0,0,3,Graphic Designer,0,0,0,0,0,0,0,0,1,0,1
7673,24,1,1,2,Artist,1,1,0,0,0,0,0,0,0,0,0
7674,51,2,0,6,Teacher,0,1,0,0,0,0,1,1,0,1,0
7675,18,0,1,2,Data Scientist,1,0,1,1,0,0,1,0,0,0,0
7676,38,2,0,4,Data Scientist,0,0,1,0,0,1,0,0,0,1,0
7677,45,1,0,5,Teacher,1,0,0,0,0,0,0,0,1,0,0
7678,43,0,0,6,Artist,0,0,0,0,0,1,0,1,1,0,0
7679,45,1,0,3,Doctor,1,0,0,0,1,0,0,0,0,1,0
7680,53,1,0,4,Software Engineer,1,0,0,1,0,0,0,0,0,0,1
7681,58,0,0,6,Data Scientist,0,0,0,0,1,0,0,1,0,0,0
7682,54,1,1,5,Software Engineer,0,0,1,0,0,1,0,0,0,0,0
7683,54,0,0,2,Financial Analyst,0,0,0,0,0,1,0,0,0,0,1
7684,33,1,0,0,Graphic Designer,0,0,1,0,0,0,0,0,0,0,1
7685,32,1,0,2,Financial Analyst,0,1,1,1,0,1,0,0,0,0,0
7686,35,1,0,2,Graphic Designer,1,1,0,1,0,0,0,0,0,0,0
7687,58,1,0,2,Sports Coach,0,0,0,0,1,1,0,0,1,0,0
7688,40,1,0,4,Doctor,1,0,1,1,1,0,0,0,0,0,0
7689,41,2,0,0,Graphic Designer,0,0,0,0,0,1,0,0,0,0,1
7690,22,0,0,6,Artist,0,0,0,1,0,1,1,0,0,0,0
7691,33,2,0,5,Marketing Manager,1,1,0,0,0,1,0,1,0,0,0
7692,25,2,1,4,Mechanical Engineer,0,0,0,0,0,0,0,0,0,1,0
7693,30,2,0,3,Marketing Manager,0,0,0,0,0,0,1,1,0,0,1
7694,48,0,0,2,Sports Coach,0,0,0,0,1,0,1,0,0,0,0
7695,50,0,0,6,Graphic Designer,0,0,0,0,1,0,0,0,0,0,0
7696,48,2,1,0,Teacher,1,0,0,0,0,0,0,0,0,0,0
7697,37,0,0,3,Graphic Designer,0,0,0,1,0,0,0,0,1,0,0
7698,36,1,0,6,Mechanical Engineer,0,0,0,0,0,1,1,0,1,0,0
7699,40,2,0,6,Mechanical Engineer,0,1,0,0,1,0,0,0,0,0,0
7700,28,1,0,2,Artist,1,0,0,1,0,0,0,0,0,0,0
7701,34,2,1,2,Marketing Manager,1,0,0,0,0,0,0,0,0,1,0
7702,30,0,1,1,Mechanical Engineer,0,1,0,0,0,0,0,1,0,0,0
7703,44,2,0,2,Mechanical Engineer,1,0,1,1,0,0,0,0,0,0,1
7704,43,2,1,2,Mechanical Engineer,1,0,0,0,0,1,0,0,0,0,0
7705,42,2,0,0,Financial Analyst,0,0,0,1,0,1,0,1,0,0,0
7706,50,0,1,2,Doctor,0,1,0,0,0,0,1,0,0,0,1
7707,37,1,1,4,Sports Coach,0,0,0,0,1,0,0,0,0,0,0
7708,34,2,1,1,Sports Coach,0,0,1,0,1,0,1,0,0,0,0
7709,45,1,0,0,Financial Analyst,0,1,1,0,0,0,0,0,1,0,0
7710,60,0,0,6,Artist,0,0,1,0,1,0,0,0,0,0,0
7711,51,1,0,0,Sports Coach,0,1,0,0,1,0,0,0,0,0,0
7712,56,0,0,0,Data Scientist,1,0,0,1,0,1,0,0,0,0,0
7713,26,2,0,5,Artist,0,0,1,0,1,0,0,0,0,0,0
7714,52,1,0,5,Financial Analyst,0,0,1,1,0,0,0,0,0,0,1
7715,32,1,1,5,Doctor,0,0,1,0,0,0,0,0,0,0,0
7716,34,0,0,3,Teacher,0,0,0,1,0,0,1,0,0,0,0
7717,28,2,0,0,Data Scientist,0,0,0,1,1,0,1,0,0,0,0
7718,54,2,0,5,Doctor,0,1,0,0,0,0,0,0,0,1,1
7719,50,1,0,1,Teacher,0,0,1,1,1,0,0,0,0,0,0
7720,60,1,1,0,Artist,0,0,0,0,0,0,1,0,1,0,0
7721,55,1,1,5,Financial Analyst,0,1,0,0,0,0,0,0,0,0,0
7722,47,1,0,0,Sports Coach,0,0,0,1,0,0,1,0,0,0,0
7723,33,1,0,6,Teacher,1,0,0,1,0,0,0,0,0,0,1
7724,36,1,0,2,Artist,0,0,0,1,0,1,0,0,0,0,0
7725,58,1,0,3,Mechanical Engineer,0,0,0,0,0,1,0,1,0,0,0
7726,35,0,1,3,Software Engineer,0,1,0,0,0,0,0,0,1,0,0
7727,23,2,0,3,Graphic Designer,0,1,0,0,0,0,0,0,0,1,0
7728,29,2,1,4,Doctor,0,1,0,0,0,1,0,0,1,0,0
7729,26,2,0,0,Mechanical Engineer,1,0,0,1,0,0,0,1,0,0,0
7730,35,2,0,5,Mechanical Engineer,0,0,0,0,0,0,0,1,1,0,0
7731,38,2,0,4,Doctor,1,0,0,0,1,0,0,1,0,0,0
7732,52,1,1,6,Graphic Designer,0,0,0,0,0,1,1,0,1,0,0
7733,41,1,0,0,Financial Analyst,1,1,0,0,0,0,0,0,0,0,1
7734,58,2,0,3,Sports Coach,1,0,0,0,0,0,0,0,0,1,1
7735,30,2,0,4,Doctor,0,1,0,0,0,0,1,1,1,0,0
7736,31,0,0,6,Financial Analyst,0,0,1,0,0,0,1,1,0,0,0
7737,34,0,1,0,Data Scientist,0,0,0,0,1,1,1,0,0,0,0
7738,57,0,0,6,Financial Analyst,0,0,0,0,0,1,1,0,1,0,0
7739,23,0,0,2,Data Scientist,0,1,0,0,0,0,0,1,0,0,0
7740,60,1,0,6,Financial Analyst,0,0,1,0,0,0,0,0,0,0,1
7741,43,1,0,3,Software Engineer,0,1,0,1,0,0,0,0,0,0,0
7742,27,2,0,1,Mechanical Engineer,1,1,0,0,0,0,0,0,0,1,0
7743,19,2,0,6,Marketing Manager,0,0,0,0,0,0,0,0,0,1,1
7744,51,1,0,1,Data Scientist,0,0,0,0,0,0,1,0,1,0,0
